course,tee_scenario,orders,variant,runners,runs,on_time_mean,on_time_wilson_lo,on_time_wilson_hi,failed_mean,p90_mean,avg_delivery_time_mean,oph_mean,total_successful_orders,total_orders,group_dir
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,none,1,10,0.12744422244422243,0.21216358811767894,0.28767921962189635,0.602,62.37665493898512,48.6003101065699,1.739001783346342,124,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_1\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,none,2,10,0.36043867231841614,0.627624826873818,0.7097828028256749,0.26,59.90668337839094,37.77703728998383,4.605819069416127,335,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_2\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,none,3,10,0.5314981545809814,0.966147952787966,0.9905019149482431,0.014000000000000002,49.86825897782417,29.9691056283909,6.673808203134898,491,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_3\none
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,front,1,10,0.14341991341991342,0.22726719286500013,0.3043316270815863,0.584,62.96171770427843,46.286895989941776,1.858646771336124,132,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_1\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,front,2,10,0.4179080849978683,0.6728760546154563,0.7518606086533169,0.238,57.890127950726296,35.75399602436971,4.949088354413952,357,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_2\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,front,3,10,0.6240816326530612,0.9825094361891064,0.997957440702361,0.0,45.91405744878863,26.795090015157704,6.846684115443293,497,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_3\front
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,mid,1,10,0.10798534798534798,0.2234850891067062,0.3001747277881274,0.5980000000000001,63.132082944303065,48.25708468706348,1.8171442994060634,130,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_1\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,mid,2,10,0.3603557963932602,0.6501972113746909,0.7308749351094421,0.26,60.43063992197601,37.30603557844256,4.742114370218081,346,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_2\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,mid,3,10,0.5675769003253476,0.966147952787966,0.9905019149482431,0.008,48.7678520158738,28.64609072679101,6.768580949143167,491,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_3\mid
C:\Main\GIT\simulation\courses\pinetree_country_club,real_tee_sheet,50,back,1,10,0.14206501831501833,0.22726719286500013,0.3043316270815863,0.5900000000000001,62.494354334462,46.88847651142394,1.8460903824763246,132,500,C:\Main\GIT\simulation\output\pinetree_country_club\20250828_082152_real_tee_sheet\first_pass\orders_050\runners_1\back
