data_source,batch_id,simulation_id,mode,scenario,run_index,seed,num_carts,num_runners,groups,bev_order_prob,bev_price_usd,delivery_order_prob,prevent_front_upto_hole,runner_speed_mps,prep_time_min,on_time_rate,failed_rate,delivery_cycle_time_p50,delivery_cycle_time_p90,queue_depth_avg,queue_wait_avg,util_driving_pct,util_waiting_pct,util_handoff_pct,util_deadhead_pct,total_revenue,total_orders,successful_orders,failed_orders,orders_per_runner_hour,revenue_per_round,order_penetration_rate,average_order_value,bev_orders_per_cart_hour,bev_holes_covered_per_hour,bev_total_visibility_events,optimization_target,optimal_for_target,target_achieved,utilization_category,is_low_utilization,is_high_performance
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03_front1_5,runner,typical_weekday,3,3394348,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,20.12161068170729,22.88352984682042,0.0,0.0,16.867370824690337,16.666666666666664,65.03739108007157,0.0,175.0,13.0,7.0,0.0,1.0,15.909090909090908,1.181818181818182,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03_front1_6,runner,typical_weekday,3,3404348,0,2,33,,,0.3,6.0,2.68,10.0,0.8888888888888888,0.0,19.90846385579704,30.758458878334388,0.0,0.0,13.7344078713274,9.074440864946371,85.10580391174184,0.0,225.0,14.0,9.0,0.0,1.2857142857142858,17.307692307692307,1.0769230769230769,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04,runner,typical_weekday,4,3375349,0,2,33,,,0.3,,2.68,10.0,0.7692307692307693,0.0,25.52272629062948,50.23756412805244,0.0,0.0,27.48857564806486,23.796803808337717,53.31196182988152,0.0,325.0,16.0,13.0,0.0,1.8571428571428568,25.0,1.2307692307692308,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_3,runner,typical_weekday,4,3385349,0,2,33,,,0.3,3.0,2.68,10.0,1.0,0.0,15.508162921874282,20.6745631334327,0.0,0.0,10.84698123638494,19.047619047619047,72.96254257313886,0.0,200.0,16.0,8.0,0.0,1.1428571428571428,14.285714285714286,1.1428571428571428,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_5,runner,typical_weekday,4,3395349,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,19.66107890487195,23.808969003857843,0.0,0.0,13.217368479438443,14.856950153259998,72.37554975615318,0.0,225.0,15.0,9.0,0.0,1.2857142857142858,16.071428571428573,1.0714285714285714,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_6,runner,typical_weekday,4,3405349,0,2,33,,,0.3,6.0,2.68,10.0,1.0,0.0,19.544929852344467,25.4743211661557,0.0,0.0,17.225837641289534,17.622227827496417,65.52171122684281,0.0,225.0,14.0,9.0,0.0,1.2857142857142858,17.307692307692307,1.0769230769230769,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05,runner,typical_weekday,5,3376350,0,2,33,,,0.3,,2.68,10.0,1.0,0.0,20.872480649265103,28.1569282925556,0.0,0.0,16.597047141222802,17.58459078333966,65.7601142468781,0.0,275.0,12.0,11.0,0.0,1.5714285714285714,22.916666666666668,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_3,runner,typical_weekday,5,3386350,0,2,33,,,0.3,3.0,2.68,10.0,0.8181818181818182,0.0,22.88352984682042,30.408172514029506,0.0,0.0,28.32716678172692,22.21990236257576,49.92413860378918,0.0,275.0,15.0,11.0,0.0,1.5714285714285714,19.642857142857142,1.0714285714285714,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_5,runner,typical_weekday,5,3396350,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,19.394847371008236,24.13836452708103,0.0,0.0,20.75684983811685,17.980657275037025,66.6717281595566,0.0,250.0,10.0,10.0,0.0,1.4285714285714286,25.0,1.0,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_6,runner,typical_weekday,5,3406350,0,2,33,,,0.3,6.0,2.68,10.0,1.0,0.0,20.26566630525752,23.15764952202638,0.0,0.0,14.183015905905332,14.285714285714285,75.34079361790418,0.0,175.0,10.0,7.0,0.0,1.0,17.5,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06,runner,typical_weekday,6,3377351,0,2,33,,,0.3,,2.68,10.0,0.7692307692307693,0.0,22.84590318519822,39.76804776093313,0.0,0.0,20.799307905907348,21.460621792891647,57.28540970899706,0.0,325.0,18.0,13.0,0.0,1.8571428571428568,21.666666666666668,1.2,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_3,runner,typical_weekday,6,3387351,0,2,33,,,0.3,3.0,2.68,10.0,0.75,0.05,27.445811689232748,47.09736411733999,0.0,0.0,29.761996816150944,20.55469520675322,51.02666754431697,0.0,300.0,20.0,12.0,1.0,1.7142857142857142,17.647058823529413,1.1764705882352942,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_5,runner,typical_weekday,6,3397351,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,22.38832042020428,24.29609523615848,0.0,0.0,14.018875896844811,11.904761904761903,75.83548610796574,0.0,125.0,10.0,5.0,0.0,0.7142857142857143,13.88888888888889,1.1111111111111112,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_6,runner,typical_weekday,6,3407351,0,2,33,,,0.3,6.0,2.68,10.0,0.75,0.0,19.20289308466436,40.95220965392685,0.0,0.0,13.526551229478434,14.285714285714285,74.30191964910411,0.0,200.0,13.0,8.0,0.0,1.1428571428571428,15.384615384615383,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07,runner,typical_weekday,7,3378352,0,2,33,,,0.3,,2.68,10.0,0.6470588235294118,0.0,27.188078452927343,45.51746810400092,0.0,0.0,26.040359834872497,25.80749461418496,49.17912882637056,0.0,425.0,24.0,17.0,0.0,2.4285714285714284,22.36842105263158,1.263157894736842,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_3,runner,typical_weekday,7,3388352,0,2,33,,,0.3,3.0,2.68,10.0,0.8823529411764706,0.0,21.731762436847657,35.673261008372506,0.0,0.0,30.628066803934463,23.732005257788163,48.22558015697392,0.0,425.0,25.0,17.0,0.0,2.4285714285714284,19.318181818181817,1.1363636363636365,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_5,runner,typical_weekday,7,3398352,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,18.47014721670781,21.78696284400509,0.0,0.0,7.878722972760385,9.523809523809524,56.46982092158098,0.0,100.0,6.0,4.0,0.0,0.5714285714285714,16.666666666666668,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_6,runner,typical_weekday,7,3408352,0,2,33,,,0.3,6.0,2.68,10.0,1.0,0.0,18.36357380375269,26.352163192242763,0.0,0.0,13.912872827297582,12.696977878755828,75.0656857943663,0.0,250.0,13.0,10.0,0.0,1.4285714285714286,20.83333333333333,1.0833333333333333,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08,runner,typical_weekday,8,3379353,0,2,33,,,0.3,,2.68,10.0,0.6923076923076923,0.05,19.98431889530663,49.22667545092863,0.0,0.0,19.743924316705865,17.158973856036404,56.88566211935291,0.0,325.0,20.0,13.0,1.0,1.8571428571428568,18.05555555555556,1.1111111111111112,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_3,runner,typical_weekday,8,3389353,0,2,33,,,0.3,3.0,2.68,10.0,1.0,0.0,15.85270536142895,23.715636811419003,0.0,0.0,8.632842495707669,9.317019101151764,88.478709831712,0.0,150.0,10.0,6.0,0.0,0.8571428571428571,18.75,1.25,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_5,runner,typical_weekday,8,3399353,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,18.501302272467814,22.79548477529709,0.0,0.0,12.897362087317171,14.285714285714285,67.7317439284263,0.0,150.0,9.0,6.0,0.0,0.8571428571428571,16.666666666666668,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_6,runner,typical_weekday,8,3409353,0,2,33,,,0.3,6.0,2.68,10.0,1.0,0.0,18.81944448343544,21.49229735972852,0.0,0.0,11.688478615513276,12.736261276125838,79.88092006409838,0.0,150.0,13.0,6.0,0.0,0.8571428571428571,13.636363636363637,1.181818181818182,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09,runner,typical_weekday,9,3380354,0,2,33,,,0.3,,2.68,10.0,0.8333333333333334,0.2105263157894736,21.67699178970814,46.36231914521501,0.0,0.0,27.369482392815147,28.307011245994477,45.97232900056152,0.0,300.0,19.0,12.0,4.0,1.7142857142857142,16.666666666666668,1.0555555555555556,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_3,runner,typical_weekday,9,3390354,0,2,33,,,0.3,3.0,2.68,10.0,1.0,0.0,20.265666305257582,28.49598727105204,0.0,0.0,16.42915018779259,17.082724652747856,75.05955373088813,0.0,225.0,13.0,9.0,0.0,1.2857142857142858,18.75,1.0833333333333333,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_5,runner,typical_weekday,9,3400354,0,2,33,,,0.3,5.0,2.68,10.0,1.0,0.0,20.50006837771292,26.78927045790144,0.0,0.0,25.980840279054107,24.36111229622128,53.07046160850205,0.0,300.0,15.0,12.0,0.0,1.7142857142857142,20.0,1.0,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_6,runner,typical_weekday,9,3410354,0,2,33,,,0.3,6.0,2.68,10.0,0.5833333333333334,0.0,19.422557648613747,54.01201951386973,0.0,0.0,16.458763944805728,17.1620254504723,74.32390025279682,0.0,300.0,16.0,12.0,0.0,1.7142857142857142,20.0,1.0666666666666669,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run10,runner,typical_weekday,10,3381355,0,2,33,,,0.3,,2.68,10.0,1.0,0.0,20.19974150942608,25.523997578676244,0.0,0.0,10.183587642624468,9.523809523809524,83.14974569070887,0.0,100.0,10.0,4.0,0.0,0.5714285714285714,10.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run10_front1_3,runner,typical_weekday,10,3391355,0,2,33,,,0.3,3.0,2.68,10.0,1.0,0.0,15.58064514857336,18.676410077181878,0.0,0.0,6.026772996659121,11.904761904761903,93.4970365271504,0.0,150.0,10.0,6.0,0.0,0.8571428571428571,15.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run10_front1_5,runner,typical_weekday,10,3401355,0,2,33,,,0.3,5.0,2.68,10.0,0.8666666666666667,0.0,19.90846385579704,31.72170175049248,0.0,0.0,22.385075623498647,26.190476190476197,54.28159104316802,0.0,375.0,21.0,15.0,0.0,2.142857142857143,19.73684210526316,1.105263157894737,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run10_front1_6,runner,typical_weekday,10,3411355,0,2,33,,,0.3,6.0,2.68,10.0,0.8333333333333334,0.0,19.4451498769371,36.74179718913037,0.0,0.0,8.861929237401455,11.904761904761903,82.0904517149795,0.0,150.0,13.0,6.0,0.0,0.8571428571428571,13.636363636363637,1.181818181818182,25.0,,,,,,,Very Low (<10%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run01,runner,typical_weekday,1,3412346,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,22.60028221201028,25.938882206486237,0.0,0.0,13.887942397345002,11.904761904761903,57.77872426932167,0.0,125.0,7.0,5.0,0.0,0.7142857142857143,17.857142857142858,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run01_front1_3,runner,typical_weekday,1,3422346,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,17.424324309648668,24.29609523615848,0.0,0.0,10.417503384455353,11.904761904761903,76.96344899649704,0.0,150.0,12.0,6.0,0.0,0.8571428571428571,13.636363636363637,1.0909090909090908,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run01_front1_5,runner,typical_weekday,1,3432346,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,18.676410077181878,22.388320420204217,0.0,0.0,7.276444690671774,7.142857142857142,109.15212673789964,0.0,125.0,6.0,5.0,0.0,0.7142857142857143,20.83333333333333,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run01_front1_6,runner,typical_weekday,1,3442346,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,16.797911088973827,20.67456313343264,0.0,0.0,3.969657474858044,7.142857142857142,91.06117073604877,0.0,125.0,7.0,5.0,0.0,0.7142857142857143,25.0,1.4,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run02,runner,typical_weekday,2,3413347,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,23.469325444084035,26.84213730101619,0.0,0.0,16.76831938357286,11.915291955248184,84.88781723260753,0.0,200.0,9.0,8.0,0.0,1.1428571428571428,22.22222222222222,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run02_front1_3,runner,typical_weekday,2,3423347,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,23.86097093976556,24.445283185977317,0.0,0.0,17.37922045717845,14.39173409189936,57.27666449854125,0.0,175.0,10.0,7.0,0.0,1.0,19.444444444444443,1.1111111111111112,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run02_front1_5,runner,typical_weekday,2,3433347,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,17.87957769004661,21.78696284400515,0.0,0.0,7.8758951352427555,11.955511149026234,99.45430800144528,0.0,225.0,12.0,9.0,0.0,1.2857142857142858,18.75,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run02_front1_6,runner,typical_weekday,2,3443347,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,20.966719256538635,24.46083693759495,0.0,0.0,14.512588087231556,14.285714285714285,73.40619176506476,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03,runner,typical_weekday,3,3414348,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,17.71610727665696,25.369486781454903,0.0,0.0,8.517765621765012,7.247693720769196,87.80596922889437,0.0,125.0,7.0,5.0,0.0,0.7142857142857143,17.857142857142858,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03_front1_3,runner,typical_weekday,3,3424348,0,3,33,,,0.1,3.0,2.68,10.0,0.6666666666666666,0.0,28.52967352582145,31.716081332154378,0.0,0.0,11.200872844511824,7.142857142857142,0.227698584059605,0.0,75.0,3.0,3.0,0.0,0.4285714285714285,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03_front1_5,runner,typical_weekday,3,3434348,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,17.696384522504257,25.369486781454903,0.0,0.0,8.247359016886245,9.523809523809524,102.22883145930425,0.0,150.0,9.0,6.0,0.0,0.8571428571428571,16.666666666666668,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run03_front1_6,runner,typical_weekday,3,3444348,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,15.713790732020364,21.21817768452256,0.0,0.0,8.269632525773453,11.904761904761903,104.5875103313694,0.0,125.0,7.0,5.0,0.0,0.7142857142857143,17.857142857142858,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04,runner,typical_weekday,4,3415349,0,3,33,,,0.1,,2.68,10.0,0.8,0.0,21.731762436847657,40.18888220648617,0.0,0.0,7.493186231823168,5.541581587430741,29.82237503788895,0.0,125.0,5.0,5.0,0.0,0.7142857142857143,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_3,runner,typical_weekday,4,3425349,0,3,33,,,0.1,3.0,2.68,10.0,0.8571428571428571,0.0,19.98431889530663,30.408172514029623,0.0,0.0,12.76248577523106,10.39237871970246,98.74989740982838,0.0,175.0,10.0,7.0,0.0,1.0,17.5,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_5,runner,typical_weekday,4,3435349,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,18.511668375745405,19.92923651853156,0.0,0.0,10.724375988032008,11.697971482104144,98.29193824414956,0.0,175.0,8.0,7.0,0.0,1.0,25.0,1.1428571428571428,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run04_front1_6,runner,typical_weekday,4,3445349,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,18.171420470659147,27.35282015436375,0.0,0.0,5.050323980114497,4.761904761904762,68.99729506750455,0.0,100.0,10.0,4.0,0.0,0.5714285714285714,12.5,1.25,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05,runner,typical_weekday,5,3416350,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,14.561659843742866,21.23714533665637,0.0,0.0,4.54943775780772,7.142857142857142,16.879133670763707,0.0,75.0,3.0,3.0,0.0,0.4285714285714285,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_3,runner,typical_weekday,5,3426350,0,3,33,,,0.1,3.0,2.68,10.0,0.8888888888888888,0.0,23.715636811419003,33.463524873695256,0.0,0.0,20.86972162930811,14.285714285714285,67.70170694212047,0.0,225.0,13.0,9.0,0.0,1.2857142857142858,17.307692307692307,1.0,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_5,runner,typical_weekday,5,3436350,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,19.690124519180365,25.4743211661557,0.0,0.0,11.44996542606643,11.904761904761903,83.78812981202881,0.0,150.0,8.0,6.0,0.0,0.8571428571428571,25.0,1.3333333333333333,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run05_front1_6,runner,typical_weekday,5,3446350,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,15.443854979671414,20.67456313343264,0.0,0.0,2.7483530734750548,4.761904761904762,98.9183135931916,0.0,100.0,8.0,4.0,0.0,0.5714285714285714,12.5,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06,runner,typical_weekday,6,3417351,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,21.23714533665637,25.768745755719703,0.0,0.0,7.807218560187894,7.142857142857142,88.67781604377791,0.0,75.0,3.0,3.0,0.0,0.4285714285714285,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_3,runner,typical_weekday,6,3427351,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,19.98431889530663,27.023336751490813,0.0,0.0,12.643720661026714,11.904761904761893,89.73723171992567,0.0,175.0,8.0,7.0,0.0,1.0,21.875,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_5,runner,typical_weekday,6,3437351,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,20.66594634817484,25.30957946471923,0.0,0.0,15.841716241040412,14.285714285714285,72.20279872181796,0.0,150.0,8.0,6.0,0.0,0.8571428571428571,18.75,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run06_front1_6,runner,typical_weekday,6,3447351,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,17.726338180872094,20.734470450168317,0.0,0.0,8.40087711643591,10.20424247754988,83.47257997288851,0.0,175.0,8.0,7.0,0.0,1.0,21.875,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07,runner,typical_weekday,7,3418352,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,19.98431889530669,26.417565296889247,0.0,0.0,16.109185815055493,11.989974164119822,90.47226859225326,0.0,175.0,8.0,7.0,0.0,1.0,21.875,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_3,runner,typical_weekday,7,3428352,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,24.16326463995835,28.49598727105204,0.0,0.0,22.72047485136044,14.097780437216525,65.53332853153229,0.0,200.0,10.0,8.0,0.0,1.1428571428571428,20.0,1.0,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_5,runner,typical_weekday,7,3438352,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,15.329484065833276,20.24539115108376,0.0,0.0,8.839366062695479,11.904761904761903,22.113014889685477,0.0,175.0,7.0,7.0,0.0,1.0,29.166666666666668,1.1666666666666667,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run07_front1_6,runner,typical_weekday,7,3448352,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,16.107134189794216,18.337616335129617,0.0,0.0,2.908159137997245,4.761904761904762,95.74365427512885,0.0,50.0,4.0,2.0,0.0,0.2857142857142857,12.5,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08,runner,typical_weekday,8,3419353,0,3,33,,,0.1,,2.68,10.0,0.8333333333333334,0.0,20.74271725224144,30.243430812593093,0.0,0.0,16.059888328722373,14.285714285714285,73.28378567427598,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_3,runner,typical_weekday,8,3429353,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,19.98431889530663,24.19143866494517,0.0,0.0,7.824789708270203,7.142857142857142,104.0799721964917,0.0,75.0,6.0,3.0,0.0,0.4285714285714285,12.5,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_5,runner,typical_weekday,8,3439353,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,18.089049619940912,27.023336751490813,0.0,0.0,13.241612525145513,11.904761904761903,81.28775336806659,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run08_front1_6,runner,typical_weekday,8,3449353,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,18.676410077181878,23.595822177947653,0.0,0.0,6.23289526841299,4.761904761904762,31.862342826825103,0.0,125.0,5.0,5.0,0.0,0.7142857142857143,31.25,1.25,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09,runner,typical_weekday,9,3420354,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,22.906190467716883,28.29606428509736,0.0,0.0,12.351962598474998,9.523809523809524,78.19471937416722,0.0,150.0,9.0,6.0,0.0,0.8571428571428571,16.666666666666668,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_3,runner,typical_weekday,9,3430354,0,3,33,,,0.1,3.0,2.68,10.0,1.0,0.0,23.77007742405358,26.192726727518437,0.0,0.0,11.153198652964,9.523809523809524,84.32299182322647,0.0,100.0,6.0,4.0,0.0,0.5714285714285714,20.0,1.2,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_5,runner,typical_weekday,9,3440354,0,3,33,,,0.1,5.0,2.68,10.0,1.0,0.0,21.083698935214365,25.369486781454903,0.0,0.0,16.125749290398588,14.285714285714285,74.90034105834408,0.0,200.0,10.0,8.0,0.0,1.1428571428571428,20.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run09_front1_6,runner,typical_weekday,9,3450354,0,3,33,,,0.1,6.0,2.68,10.0,1.0,0.0,16.797911088973827,21.00503085861237,0.0,0.0,7.083611405773651,11.904761904761903,83.15448383232159,0.0,175.0,12.0,7.0,0.0,1.0,15.909090909090908,1.0909090909090908,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_typical_weekday_run10,runner,typical_weekday,10,3421355,0,3,33,,,0.1,,2.68,10.0,1.0,0.0,16.320245851431416,18.676410077181878,0.0,0.0,5.600200514940471,9.523809523809524,88.15451322150332,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
